Id,Label,kind,primaryType,types,url,dateAdded,dateRemoved,members,tradeable,equipable,indegree,outdegree,weightedIndegree,weightedOutdegree,pageLinkIndegree,pageLinkOutdegree,pageRank,pageLinkPageRank
"page:snake","Snake","page","monster","monster","https://oldschool.runescape.wiki/w/Snake","2004-03-29",,"false",,,0,15,0,14,0,7,0.00008884151385506988,0.00007764845047308417
"page:snake weed","Snake weed","page","item","item","https://oldschool.runescape.wiki/w/Snake_weed","2002-10-23",,"true","false","false",6,25,14,54.5,5,13,0.0001111541498093157,0.00009822553008705212
"page:snakeweed mixture","Snakeweed mixture","page","item","item","https://oldschool.runescape.wiki/w/Snakeweed_mixture","2003-08-20",,"true","false","false",3,29,3,45,3,18,0.00009431423330277935,0.00008497182024894348
"page:snapdragon","snapdragon","page","item","item|monster","https://oldschool.runescape.wiki/w/Snapdragon","2004-07-27",,"true","true","false",8,19,19,17,7,6,0.00012713514890522925,0.00011651836343402781
"page:snapdragon potion (unf)","Snapdragon potion (unf)","page","item","item","https://oldschool.runescape.wiki/w/Snapdragon_potion_(unf)","2004-07-27",,"true","true","false",3,29,8,43,2,15,0.00009885581997244394,0.00008566017964995983
"page:snape grass","Snape grass","page","item","item|monster","https://oldschool.runescape.wiki/w/Snape_grass","2002-02-27",,"true","true","false",2,23,2,30,2,10,0.00009344721772048186,0.00008263044913891416
"page:snare","Snare","page","spell","spell","https://oldschool.runescape.wiki/w/Snare","2004-03-29",,"false",,,0,12,0,13,0,8,0.00008884151385506988,0.00007764845047308417
"page:soda ash","Soda ash","page","item","item|monster","https://oldschool.runescape.wiki/w/Soda_ash","2002-03-18",,"true","true","false",0,32,0,58.5,0,20,0.00008884151385506988,0.00007764845047308417
"page:soft clay","soft clay","page","item","item|monster","https://oldschool.runescape.wiki/w/Soft_clay","2001-02-28",,"false","true","false",10,43,28,110.5,7,22,0.00013689527113578653,0.00011758855034998463
"page:soil","Soil","page","scenery","scenery","https://oldschool.runescape.wiki/w/Soil","2003-07-09",,"true",,,1,37,4,46,1,23,0.00010267545700347574,0.00009323058420239723
"category:fossil island","Fossil Island","category",,,,,,,,,1,0,0.5,0,0,0,0.00008979014579477693,0.00007764845047308417
"page:sojourn","Sojourn","page","music","music","https://oldschool.runescape.wiki/w/Sojourn","2004-08-24",,"true",,,1,9,5,6.5,1,4,0.00010295504745767427,0.00009220321640395263
"page:soldier (burthorpe, sitting)","Soldier (Burthorpe, sitting)","page","npc","npc","https://oldschool.runescape.wiki/w/Soldier_(Burthorpe%2C_sitting)","2004-08-09",,"true",,,0,23,0,28.5,0,17,0.00008884151385506988,0.00007764845047308417
"page:soldier (death plateau)","Soldier (Death Plateau)","page","npc","npc","https://oldschool.runescape.wiki/w/Soldier_(Death_Plateau)","2004-08-09",,"true",,,5,28,5,52,5,21,0.0000973424315332016,0.00008659940600060349
"page:soldier (yanille)","Soldier (Yanille)","page","monster","monster","https://oldschool.runescape.wiki/w/Soldier_(Yanille)","2002-10-23",,"true",,,0,21,0,26.5,0,14,0.00008884151385506988,0.00007764845047308417
"page:sorcerer's tower","Sorcerer's Tower","page","location","location","https://oldschool.runescape.wiki/w/Sorcerer's_Tower","2002-03-25",,"true",,,6,23,20,33.5,6,16,0.00015883619117071775,0.00016285753219551262
"page:sorcerer's tower portal","Sorcerer's Tower Portal","page","scenery","scenery","https://oldschool.runescape.wiki/w/Sorcerer's_Tower_Portal","2002-10-23",,"true",,,0,11,0,15.5,0,5,0.00008884151385506988,0.00007764845047308417
"page:soul rune","Soul rune","page","item","item|monster","https://oldschool.runescape.wiki/w/Soul_rune","2002-10-23",,"true","true","false",8,26,14,24.5,8,14,0.00012761957279377987,0.00011778746072901661
"page:soulless","Soulless","page","monster","monster","https://oldschool.runescape.wiki/w/Soulless","2003-03-03",,"true",,,0,24,0,29.5,0,17,0.00008884151385506988,0.00007764845047308417
"page:soundscape","Soundscape","page","music","music","https://oldschool.runescape.wiki/w/Soundscape","2004-03-15",,"false",,,0,10,0,13.5,0,5,0.00008884151385506988,0.00007764845047308417
"page:south brimhaven mine","South Brimhaven mine","page","location","location","https://oldschool.runescape.wiki/w/South_Brimhaven_mine","2002-07-23",,"true",,,0,28,0,37,0,22,0.00008884151385506988,0.00007764845047308417
"page:south crandor mine","South Crandor mine","page","location","location","https://oldschool.runescape.wiki/w/South_Crandor_mine","2001-09-23",,"false",,,0,22,0,38.5,0,17,0.00008884151385506988,0.00007764845047308417
"page:south falador farm","South Falador Farm","page","location","location","https://oldschool.runescape.wiki/w/South_Falador_Farm","2001-04-06",,"false",,,0,16,0,25.5,0,9,0.00008884151385506988,0.00007764845047308417
"page:south varrock farm","South Varrock farm","page","location","location","https://oldschool.runescape.wiki/w/South_Varrock_farm","2001-01-04",,"false",,,0,19,0,30,0,15,0.00008884151385506988,0.00007764845047308417
"page:south wilderness mine","South Wilderness mine","page","location","location","https://oldschool.runescape.wiki/w/South_Wilderness_mine","2001-08-13",,"false",,,0,22,0,41,0,16,0.00008884151385506988,0.00007764845047308417
"page:south-east ardougne mine","South-east Ardougne mine","page","location","location","https://oldschool.runescape.wiki/w/South-east_Ardougne_mine","2002-05-28",,"true",,,0,33,0,74.5,0,28,0.00008884151385506988,0.00007764845047308417
"page:south-east varrock mine","South-east Varrock mine","page","location","location","https://oldschool.runescape.wiki/w/South-east_Varrock_mine","2001-01-04",,"false",,,2,20,9,34.5,2,15,0.00010130021497322552,0.00008943862748637533
"page:south-west varrock mine","South-west Varrock mine","page","location","location","https://oldschool.runescape.wiki/w/South-west_Varrock_mine","2001-01-04",,"false",,,0,22,0,44.5,0,17,0.00008884151385506988,0.00007764845047308417
"page:south-west wilderness mine","South-west Wilderness mine","page","location","location","https://oldschool.runescape.wiki/w/South-west_Wilderness_mine","2001-08-13",,"false",,,0,26,0,55,0,20,0.00008884151385506988,0.00007764845047308417
"page:spade","spade","page","item","item|monster","https://oldschool.runescape.wiki/w/Spade","2001-01-21",,"false","true","false",7,15,26,11,7,1,0.00012376563309878126,0.000111795510382913
"category:farming tools","Farming tools","category",,,,,,,,,1,0,0.5,0,0,0,0.00009362336786116596,0.00007764845047308417
"action:dig","Dig","action",,,,,,,,,1,0,2,0,0,0,0.00010796892987945423,0.00007764845047308417
"page:sparkling pool","Sparkling pool","page","scenery","scenery","https://oldschool.runescape.wiki/w/Sparkling_pool","2003-09-22",,"true",,,3,29,12,50.5,3,23,0.00010798452898530821,0.00009631756838651012
"action:step-into","Step-into","action",,,,,,,,,1,0,2,0,0,0,0.00009247663661299619,0.00007764845047308417
"page:spear wall","Spear wall","page","scenery","scenery","https://oldschool.runescape.wiki/w/Spear_wall","2002-07-23",,"false",,,0,9,0,10,0,2,0.00008884151385506988,0.00007764845047308417
"page:specimen brush","Specimen brush","page","item","item","https://oldschool.runescape.wiki/w/Specimen_brush","2003-07-10",,"true","false","false",9,14,13,17.5,9,6,0.00011148654624255184,0.0001011350399573441
"page:specimen jar","Specimen jar","page","item","item","https://oldschool.runescape.wiki/w/Specimen_jar","2003-07-09",,"true","false","false",10,14,17,29.5,10,6,0.00012002980084627924,0.00010999153175234092
"page:specimen tray","Specimen tray","page","scenery","scenery","https://oldschool.runescape.wiki/w/Specimen_tray","2003-07-09",,"true",,,0,25,0,38.5,0,17,0.00008884151385506988,0.00007764845047308417
"page:spectator (fight arena)","Spectator (Fight Arena)","page","npc","npc","https://oldschool.runescape.wiki/w/Spectator_(Fight_Arena)","2002-07-23",,"true",,,0,27,0,42.5,0,21,0.00008884151385506988,0.00007764845047308417
"page:speedy keith","Speedy Keith","page","monster","monster","https://oldschool.runescape.wiki/w/Speedy_Keith","2002-02-27",,"false",,,0,24,0,24,0,12,0.00008884151385506988,0.00007764845047308417
"page:spell scroll","spell scroll","page","item","item","https://oldschool.runescape.wiki/w/Spell_scroll","2003-05-07",,"true","false","false",1,25,4,31,1,17,0.00009954066845233626,0.000087912898890703
"page:spice","spice","page","item","item","https://oldschool.runescape.wiki/w/Spice","2002-04-30",,"true","true","false",8,16,23,22,7,7,0.00012225989970222082,0.00011335233392021661
"page:spice seller","Spice seller","page","npc","npc","https://oldschool.runescape.wiki/w/Spice_seller","2002-04-30",,"true",,,0,32,0,45,0,24,0.00008884151385506988,0.00007764845047308417
"page:spice stall","Spice stall","page","scenery","scenery","https://oldschool.runescape.wiki/w/Spice_stall","2002-04-30",,"true",,,2,21,2,35,2,11,0.00010092769580798411,0.00009508280553736391
"page:spice stall (unused)","Spice stall (unused)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Spice_stall_(unused)","2004-03-29",,"true",,,0,12,0,10.5,0,6,0.00008884151385506988,0.00007764845047308417
"page:spicy crunchies","Spicy crunchies","page","item","item","https://oldschool.runescape.wiki/w/Spicy_crunchies","2002-12-12",,"true","true","false",24,43,27,80.5,24,29,0.00012368933226161933,0.00011330531007973138
"page:spicy toad's legs","Spicy toad's legs","page","item","item","https://oldschool.runescape.wiki/w/Spicy_toad's_legs","2004-03-29","2006-08-07","true","false","false",0,34,0,41,0,24,0.00008884151385506988,0.00007764845047308417
"page:spicy worm","Spicy worm","page","item","item","https://oldschool.runescape.wiki/w/Spicy_worm","2004-03-29","2006-08-07","true","false","false",1,35,4,45,1,25,0.00009488273679722153,0.00008393427743098213
"page:spider","Spider","page","monster","monster","https://oldschool.runescape.wiki/w/Spider","2001-01-04",,"false",,,3,23,14,21,3,7,0.00011989787820865655,0.00010799997734406144
"page:spiderwebs","Spiderwebs","page","scenery","scenery","https://oldschool.runescape.wiki/w/Spiderwebs","2003-03-17",,"true",,,0,8,0,14,0,3,0.00008884151385506988,0.00007764845047308417
"page:spiked boots","Spiked boots","page","item","item","https://oldschool.runescape.wiki/w/Spiked_boots","2004-08-09",,"true","true",,4,36,4,57.5,4,18,0.00009592441839175646,0.000084654637300306
"page:spinach roll","Spinach roll","page","item","item|monster","https://oldschool.runescape.wiki/w/Spinach_roll","2001-01-04",,"false","true","false",0,23,0,37.5,0,10,0.00008884151385506988,0.00007764845047308417
"page:spinning blades (brimhaven agility arena)","Spinning blades (Brimhaven Agility Arena)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Spinning_blades_(Brimhaven_Agility_Arena)","2004-07-27",,"true",,,0,18,0,25,0,12,0.00008884151385506988,0.00007764845047308417
"page:spinning wheel","spinning wheel","page","scenery","scenery","https://oldschool.runescape.wiki/w/Spinning_wheel","2001-01-04",,"false",,,3,35,6,88.5,3,18,0.0000998373923944774,0.00008861067286015279
"category:neitiznot","Neitiznot","category",,,,,,,,,1,0,0.5,0,0,0,0.00008932095895978978,0.00007764845047308417
"action:spin","Spin","action",,,,,,,,,1,0,2,0,0,0,0.00009075929427394949,0.00007764845047308417
"page:spirit (music track)","Spirit (music track)","page","music","music","https://oldschool.runescape.wiki/w/Spirit_(music_track)","2004-03-15",,"false",,,1,12,5,25,1,8,0.00011768272646143508,0.00010905461109952313
"page:spirit of scorpius","Spirit of Scorpius","page","npc","npc","https://oldschool.runescape.wiki/w/Spirit_of_Scorpius","2003-03-17",,"true",,,5,22,18.5,48.5,4,16,0.00011682411859111934,0.000110225571317426
"page:spirit of zadimus","Spirit of Zadimus","page","npc","npc","https://oldschool.runescape.wiki/w/Spirit_of_Zadimus","2003-01-27",,"true",,,14,24,17,42,14,17,0.00011501009916094332,0.00010392766334373066
"page:spirit tree","Spirit tree","page","npc","npc|scenery","https://oldschool.runescape.wiki/w/Spirit_tree","2002-07-23",,"true",,,11,24,30,23.5,11,8,0.00013829029967256007,0.00012643762085726184
"category:farming patches","Farming patches","category",,,,,,,,,1,0,0.5,0,0,0,0.00009134250863638535,0.00007764845047308417
"action:last-destination","Last-destination","action",,,,,,,,,1,0,2,0,0,0,0.00009884549298033173,0.00007764845047308417
"page:splendour","Splendour","page","music","music","https://oldschool.runescape.wiki/w/Splendour","2004-03-15",,"false",,,0,15,0,41,0,11,0.00008884151385506988,0.00007764845047308417
"page:spooky","Spooky","page","music","music","https://oldschool.runescape.wiki/w/Spooky","2004-03-15",,"false",,,0,12,0,31,0,8,0.00008884151385506988,0.00007764845047308417
"page:spooky jungle","Spooky Jungle","page","music","music","https://oldschool.runescape.wiki/w/Spooky_Jungle","2004-03-15",,"true",,,0,11,0,27,0,7,0.00008884151385506988,0.00007764845047308417
"page:spooky picture","Spooky picture","page","scenery","scenery","https://oldschool.runescape.wiki/w/Spooky_picture","2004-03-29",,"false",,,0,17,0,35.5,0,8,0.00008884151385506988,0.00007764845047308417
"page:spotlight","Spotlight","page","scenery","scenery","https://oldschool.runescape.wiki/w/Spotlight","2004-08-02",,"false",,,0,11,0,20,0,6,0.00008884151385506988,0.00007764845047308417
"page:squire","Squire","page","npc","npc","https://oldschool.runescape.wiki/w/Squire","2001-04-06",,"false",,,3,25,7,24,3,14,0.00009499554851638166,0.00008336094062548314
"category:2021 christmas event","2021 Christmas event","category",,,,,,,,,1,0,0.5,0,0,0,0.00009052372669338286,0.00007764845047308417
"page:staff","Staff","page","item","item|monster","https://oldschool.runescape.wiki/w/Staff","2001-01-04",,"false","true","true",5,24,8,21,5,7,0.00010361277132564194,0.00009521305347523934
"page:staff of air","Staff of air","page","item","item|monster","https://oldschool.runescape.wiki/w/Staff_of_air","2001-01-04",,"false","true","true",17,28,20,36.5,17,10,0.0001626646601420412,0.00015851320258759217
"page:staff of armadyl","Staff of armadyl","page","item","item","https://oldschool.runescape.wiki/w/Staff_of_armadyl","2002-06-17",,"true","false","false",7,21,16,27.5,7,13,0.00011441535788228214,0.0001038731714377759
"page:staff of earth","Staff of earth","page","item","item|monster","https://oldschool.runescape.wiki/w/Staff_of_earth","2001-01-04",,"false","true","true",9,28,9,37,9,11,0.0001133897779071291,0.00010779766510102346
"page:staff of fire","Staff of fire","page","item","item|monster","https://oldschool.runescape.wiki/w/Staff_of_fire","2001-01-04",,"false","true","true",7,29,10,34.5,7,11,0.00010974937639008438,0.00010229827822690305
"page:staff of water","Staff of water","page","item","item|monster","https://oldschool.runescape.wiki/w/Staff_of_water","2001-01-04",,"false","true","true",11,30,14,35.5,11,12,0.0001385334169252144,0.0001316028614116809
"page:stagnant","Stagnant","page","music","music","https://oldschool.runescape.wiki/w/Stagnant","2004-07-13",,"true",,,1,11,4,23,1,7,0.00010002896374794332,0.00008820863976235273
"page:stairs (count draynor)","Stairs (Count Draynor)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stairs_(Count_Draynor)","2004-03-29",,"false",,,0,11,0,19,0,3,0.00008884151385506988,0.00007764845047308417
"action:walk-down","Walk-Down","action",,,,,,,,,2,0,3.5,0,0,0,0.00010275222457712962,0.00007764845047308417
"action:walk-up","Walk-Up","action",,,,,,,,,2,0,3.5,0,0,0,0.00010275222457712962,0.00007764845047308417
"page:stairs (dwarven tunnel)","Stairs (Dwarven Tunnel)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stairs_(Dwarven_Tunnel)","2002-05-28",,"true",,,0,15,0,22.5,0,4,0.00008884151385506988,0.00007764845047308417
"page:stairs (tribal totem)","Stairs (Tribal Totem)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stairs_(Tribal_Totem)","2002-04-30",,"true",,,0,31,0,46,0,23,0.00008884151385506988,0.00007764845047308417
"page:stake","Stake","page","item","item","https://oldschool.runescape.wiki/w/Stake","2001-01-28",,"false","false","false",2,26,6,36,2,19,0.0000936109003883475,0.00008190659131553117
"page:standing torch","Standing torch","page","scenery","scenery","https://oldschool.runescape.wiki/w/Standing_torch","2004-03-29",,"false",,,0,15,0,23,0,6,0.00008884151385506988,0.00007764845047308417
"page:stanford","Stanford","page","npc","npc","https://oldschool.runescape.wiki/w/Stanford","2003-06-09",,"true",,,2,31,2,42,2,24,0.00009211172173281465,0.00008083339128343769
"page:stankers","Stankers","page","npc","npc","https://oldschool.runescape.wiki/w/Stankers","2002-07-23",,"true",,,0,17,0,33,0,10,0.00008884151385506988,0.00007764845047308417
"page:starlight (music track)","Starlight (music track)","page","music","music","https://oldschool.runescape.wiki/w/Starlight_(music_track)","2004-03-15",,"false",,,0,9,0,14,0,5,0.00008884151385506988,0.00007764845047308417
"page:start","Start","page","music","music","https://oldschool.runescape.wiki/w/Start","2004-03-19",,"false",,,2,12,8,32,2,8,0.00011239618108406982,0.00010020501480747287
"page:statue (paterdomus temple)","Statue (Paterdomus Temple)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Statue_(Paterdomus_Temple)","2004-06-29",,"false",,,0,8,0,16.5,0,5,0.00008884151385506988,0.00007764845047308417
"page:statue of a king","Statue of a king","page","scenery","scenery","https://oldschool.runescape.wiki/w/Statue_of_a_king","2004-03-29",,"false",,,0,15,0,19,0,8,0.00008884151385506988,0.00007764845047308417
"page:statue of a warrior","Statue of a warrior","page","scenery","scenery","https://oldschool.runescape.wiki/w/Statue_of_a_warrior","2004-03-29",,"false",,,0,10,0,11,0,3,0.00008884151385506988,0.00007764845047308417
"page:statue of glarial","Statue of Glarial","page","scenery","scenery","https://oldschool.runescape.wiki/w/Statue_of_Glarial","2002-09-24",,"true",,,0,21,0,23.5,0,15,0.00008884151385506988,0.00007764845047308417
"page:statue of guthix","Statue of Guthix","page","scenery","scenery","https://oldschool.runescape.wiki/w/Statue_of_Guthix","2003-09-22",,"true",,,2,29,8,49.5,2,23,0.00010104412447584684,0.00008955145819074272
"page:statue of saradomin","Statue of Saradomin","page","scenery","scenery","https://oldschool.runescape.wiki/w/Statue_of_Saradomin","2003-09-22",,"true",,,1,30,4,53.5,1,24,0.00009500633847904046,0.00008374086737687679
"page:statue of zamorak","Statue of Zamorak","page","scenery","scenery","https://oldschool.runescape.wiki/w/Statue_of_Zamorak","2003-09-22",,"true",,,1,30,4,53.5,1,24,0.0000970053286417613,0.00008780247863584241
"page:statue of zamorak (witch's house)","Statue of Zamorak (witch's house)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Statue_of_Zamorak_(witch's_house)","2002-02-27",,"true",,,0,5,0,4,0,0,0.00008884151385506988,0.00007764845047308417
"page:statue steps","Statue steps","page","scenery","scenery","https://oldschool.runescape.wiki/w/Statue_steps","2004-03-29","2004-12-21",,,,0,7,0,9,0,2,0.00008884151385506988,0.00007764845047308417
"page:steel 2h sword","Steel 2h sword","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_2h_sword","2001-01-04",,"false","true","true",2,35,5,41,2,11,0.00009433905588020238,0.00008476980385146621
"page:steel arrow","Steel arrow","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_arrow","2002-03-25",,"false","true","true",8,31,16,40.5,7,11,0.00011734609638005178,0.00010171836670571528
"page:steel arrowtips","Steel arrowtips","page","item","item","https://oldschool.runescape.wiki/w/Steel_arrowtips","2002-03-25",,"true","true","false",1,44,1,88.5,1,27,0.00009210395660508927,0.00008664014819318461
"page:steel axe","Steel axe","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_axe","2001-01-04",,"false","true","true",4,38,4,53.5,4,13,0.00009800049159842914,0.00009305413103256027
"page:steel axe head","Steel axe head","page","item","item","https://oldschool.runescape.wiki/w/Steel_axe_head","2004-03-29","2007-07-17","false","true","false",4,32,4,35.5,4,18,0.00009825487194012539,0.00008947327727774788
"page:steel bar","Steel bar","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_bar","2001-01-04",,"false","true","false",70,37,186,92.5,51,16,0.0003550305345600927,0.00035966790627579143
"page:steel battleaxe","Steel battleaxe","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_battleaxe","2001-01-04",,"false","true","true",1,41,1,61,1,16,0.0000904664770711308,0.00007969278977008709
"page:steel cannonball","Steel cannonball","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_cannonball","2003-05-27",,"true","true","false",1,27,1,40,1,12,0.00009022711544730649,0.00007899541339263374
"page:steel chainbody","Steel chainbody","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_chainbody","2001-01-04",,"false","true","true",3,38,6,61.5,3,14,0.00009746069612632532,0.0000877176439356375
"page:steel claws","Steel claws","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_claws","2004-08-09",,"true","true","true",1,39,1,53,1,14,0.0000904664770711308,0.00007969278977008709
"page:steel dagger","Steel dagger","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_dagger","2001-01-04",,"false","true","true",2,38,2,40,2,13,0.00009214459455506182,0.00008122770100399242
"page:steel dart","steel dart","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_dart","2003-04-14",,"true","true","true",2,34,5,43.5,2,12,0.00009498096806457359,0.00008532300664261075
"page:steel dart tip","Steel dart tip","page","item","item","https://oldschool.runescape.wiki/w/Steel_dart_tip","2003-04-14",,"true","true","false",0,38,0,61.5,0,22,0.00008884151385506988,0.00007764845047308417
"page:steel fire arrow","Steel fire arrow","page","item","item","https://oldschool.runescape.wiki/w/Steel_fire_arrow","2004-04-15",,"true","true","true",0,27,0,32.5,0,13,0.00008884151385506988,0.00007764845047308417
"page:steel full helm","Steel full helm","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_full_helm","2001-01-04",,"false","true","true",1,40,1,66.5,1,16,0.00008997875289693009,0.00007916924552142413
"page:steel gauntlets","Steel gauntlets","page","item","item","https://oldschool.runescape.wiki/w/Steel_gauntlets","2002-04-09",,"true","false","true",1,32,1,44,1,19,0.00009042292164633997,0.00007918424723458101
"page:steel javelin","Steel javelin","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_javelin","2004-03-29",,"true","true","true",2,25,2,29.5,2,7,0.00009279587883350537,0.00008181765650552043
"page:steel kiteshield","Steel kiteshield","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_kiteshield","2001-01-04",,"false","true","true",1,37,1,53.5,1,13,0.00009057749745913643,0.00007984848990834845
"page:steel knife","Steel knife","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_knife","2003-04-14",,"true","true","true",0,38,0,50,0,15,0.00008884151385506988,0.00007764845047308417
"page:steel longsword","Steel longsword","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_longsword","2001-01-04",,"false","true","true",4,43,4,59.5,4,17,0.00009812113249940823,0.00009012969016904104
"page:steel mace","Steel mace","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_mace","2001-01-04",,"false","true","true",1,42,1,55.5,1,16,0.0000904664770711308,0.00007969278977008709
"page:steel med helm","Steel med helm","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_med_helm","2001-01-04",,"false","true","true",7,37,7,53.5,7,13,0.00010742900804817109,0.00009938929255426832
"page:steel nails","Steel nails","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_nails","2001-09-23",,"false","true","false",1,35,1,63,1,16,0.0000906183441321733,0.00007943226623140656
"category:nails","Nails","category",,,,,,,,,1,0,0.5,0,0,0,0.00008945282808135907,0.00007764845047308417
"page:steel pick head","Steel pick head","page","item","item","https://oldschool.runescape.wiki/w/Steel_pick_head","2004-03-29","2014-09-11","false","true","false",0,29,0,27.5,0,17,0.00008884151385506988,0.00007764845047308417
"page:steel pickaxe","Steel pickaxe","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_pickaxe","2003-05-27",,"false","true","true",1,31,1,43,1,12,0.00009015482319032024,0.00007894259131735728
"page:steel platebody","Steel platebody","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_platebody","2001-01-04",,"false","true","true",6,45,9,79.5,6,21,0.0001063652986208973,0.00009661521449660655
"page:steel platelegs","Steel platelegs","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_platelegs","2001-01-04",,"false","true","true",2,39,5,61,2,14,0.00009572120878482203,0.00008784863330930948
"page:steel plateskirt","Steel plateskirt","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_plateskirt","2001-02-13",,"false","true","true",0,39,0,58.5,0,15,0.00008884151385506988,0.00007764845047308417
"page:steel scimitar","Steel scimitar","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_scimitar","2001-01-04",,"false","true","true",3,41,3,61,3,16,0.00009446747801320488,0.00008370711512304362
"page:steel skin","Steel Skin","page","prayer","prayer","https://oldschool.runescape.wiki/w/Steel_Skin","2001-05-24",,"false",,,4,18,7,35,4,16,0.00010039759475381465,0.00008797451072785893
"page:steel spear","Steel spear","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_spear","2003-04-14",,"true","true","true",1,38,1,40,1,13,0.0000904664770711308,0.00007969278977008709
"page:steel sq shield","Steel sq shield","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_sq_shield","2001-01-04",,"false","true","true",0,39,0,55.5,0,15,0.00008884151385506988,0.00007764845047308417
"page:steel studs","Steel studs","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_studs","2004-03-29",,"true","true","false",4,39,8,55.5,2,21,0.00010610053940147328,0.00008658378173114059
"page:steel sword","Steel sword","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_sword","2001-01-04",,"false","true","true",2,39,2,53,2,14,0.0000940403876288188,0.00008344449072530785
"page:steel thrownaxe","Steel thrownaxe","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_thrownaxe","2004-03-29",,"true","true","true",1,28,1,31,1,11,0.0000906686876566914,0.00007954175364145393
"page:steel warhammer","Steel warhammer","page","item","item|monster","https://oldschool.runescape.wiki/w/Steel_warhammer","2004-03-29",,"false","true","true",2,38,2,49,2,13,0.0000931801250518791,0.00008225828920107697
"page:stepping stone (wilderness agility course)","Stepping stone (Wilderness Agility Course)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stepping_stone_(Wilderness_Agility_Course)","2003-01-28",,"true",,,0,17,0,18,0,10,0.00008884151385506988,0.00007764845047308417
"page:stew","Stew","page","item","item","https://oldschool.runescape.wiki/w/Stew","2001-06-11",,"false","true","false",7,25,10,46,7,12,0.0001007981325671889,0.00009250648234354988
"page:stick","Stick","page","monster","monster","https://oldschool.runescape.wiki/w/Stick","2004-08-09",,"true",,,0,27,0,46,0,17,0.00008884151385506988,0.00007764845047308417
"page:stile","Stile","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stile","2004-03-29",,"true",,,0,33,0,69.5,0,16,0.00008884151385506988,0.00007764845047308417
"page:stile (death plateau)","Stile (Death Plateau)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stile_(Death_Plateau)","2004-08-09",,"true",,,0,26,0,41.5,0,20,0.00008884151385506988,0.00007764845047308417
"page:still night","Still Night","page","music","music","https://oldschool.runescape.wiki/w/Still_Night","2004-03-15",,"false",,,0,16,0,34,0,10,0.00008884151385506988,0.00007764845047308417
"page:stone (nature spirit)","Stone (Nature Spirit)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stone_(Nature_Spirit)","2004-07-13",,"true",,,0,29,0,57.5,0,23,0.00008884151385506988,0.00007764845047308417
"page:stone ball","Stone ball","page","item","item","https://oldschool.runescape.wiki/w/Stone_ball","2004-08-09",,"true","false","false",0,28,0,49,0,21,0.00008884151385506988,0.00007764845047308417
"page:stone bridge","Stone bridge","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stone_bridge","2003-03-03",,"true",,,0,26,0,24.5,0,20,0.00008884151385506988,0.00007764845047308417
"page:stone staircase","Stone Staircase","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stone_Staircase","2004-08-24",,"true",,,0,16,0,16.5,0,7,0.00008884151385506988,0.00007764845047308417
"page:stone table (delrith)","Stone table (Delrith)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Stone_table_(Delrith)","2001-01-04",,"false",,,0,12,0,24,0,7,0.00008884151385506988,0.00007764845047308417
