Id,Label,kind,primaryType,types,url,dateAdded,dateRemoved,members,tradeable,equipable,indegree,outdegree,weightedIndegree,weightedOutdegree,pageLinkIndegree,pageLinkOutdegree,pageRank,pageLinkPageRank
"page:perfected crystal equipment","Perfected crystal equipment","page","article","article","https://oldschool.runescape.wiki/w/Perfected_crystal_equipment",,,,,,0,5,0,10,0,3,0.00002690382053716503,0.00002436271913930712
"page:perican","Perican","page","article","article","https://oldschool.runescape.wiki/w/Perican",,,,,,2,1,5,0.5,2,0,0.00003234864100214933,0.000029539783269851844
"page:perilous moons/quick guide","Perilous Moons/Quick guide","page","quest","quest|guide","https://oldschool.runescape.wiki/w/Perilous_Moons%2FQuick_guide",,,,,,0,9,0,8,0,7,0.00002690382053716503,0.00002436271913930712
"page:perseriya","Perseriya","page","article","article","https://oldschool.runescape.wiki/w/Perseriya",,,,,,2,9,5,15.5,2,4,0.000042042788745190135,0.00004013080120881649
"page:pest control/strategies","Pest Control/Strategies","page","article","article","https://oldschool.runescape.wiki/w/Pest_Control%2FStrategies",,,,,,0,6,0,5,0,4,0.00002690382053716503,0.00002436271913930712
"page:pestle and mortar","Pestle and mortar","page","item","item|monster","https://oldschool.runescape.wiki/w/Pestle_and_mortar","2002-02-27",,"true","true","false",21,20,49.5,26.5,20,8,0.00007124008710300626,0.00006807043476246276
"page:pet","pet","page","article","article","https://oldschool.runescape.wiki/w/Pet",,,,,,12,13,34,49.5,12,12,0.00008085433199506682,0.00008162370713322178
"page:pet list (interface item)","Pet list (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Pet_list_(interface_item)",,,"false","false","false",0,9,0,7.5,0,3,0.00002690382053716503,0.00002436271913930712
"page:pete (disambiguation)","Pete (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Pete_(disambiguation)",,,,,,0,6,0,11.5,0,5,0.00002690382053716503,0.00002436271913930712
"page:pete's candlestick","Pete's candlestick","page","item","item","https://oldschool.runescape.wiki/w/Pete's_candlestick","2002-02-27",,"true","true","false",7,36,16,54.5,7,25,0.000036034515680742846,0.000033129691359663096
"page:pew","Pew","page","scenery","scenery","https://oldschool.runescape.wiki/w/Pew","2004-03-29",,"false",,,0,21,0,42,0,16,0.00002690382053716503,0.00002436271913930712
"page:phantom","Phantom","page","article","article","https://oldschool.runescape.wiki/w/Phantom",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:phantom muspah/strategies","Phantom Muspah/Strategies","page","article","article","https://oldschool.runescape.wiki/w/Phantom_Muspah%2FStrategies",,,,,,1,9,4,8,1,7,0.00003989639648724855,0.000036917093433177454
"category:phantom muspah","Phantom Muspah","category",,,,,,,,,1,0,0.5,0,0,0,0.000029023316556663267,0.00002436271913930712
"page:phearthee levalsyx","Phearthee Levalsyx","page","article","article","https://oldschool.runescape.wiki/w/Phearthee_Levalsyx",,,,,,0,4,0,6,0,2,0.00002690382053716503,0.00002436271913930712
"page:pheasant costume","Pheasant costume","page","item","item","https://oldschool.runescape.wiki/w/Pheasant_costume",,,"true","false","true",0,4,0,5.5,0,1,0.00002690382053716503,0.00002436271913930712
"page:philipe carnillean","Philipe Carnillean","page","npc","npc","https://oldschool.runescape.wiki/w/Philipe_Carnillean","2002-08-15",,"true",,,5,36,5,63,5,29,0.000030115983965124757,0.000027580044264262876
"page:philop","Philop","page","npc","npc","https://oldschool.runescape.wiki/w/Philop","2003-07-28",,"true",,,4,23,13,40,4,18,0.00003359658546184834,0.000030838295599911057
"page:philophaire","Philophaire","page","article","article","https://oldschool.runescape.wiki/w/Philophaire",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:phoenix crossbow","Phoenix crossbow","page","item","item","https://oldschool.runescape.wiki/w/Phoenix_crossbow","2001-01-04",,"false","true","true",14,36,24,59,14,18,0.000046273870717311975,0.000043399720192478566
"page:phoenix gang","Phoenix Gang","page","article","article","https://oldschool.runescape.wiki/w/Phoenix_Gang","2001-01-04",,,,,10,27,35,45,10,23,0.000048056026537150416,0.00004498062637930318
"page:phoenix gang hideout","Phoenix Gang Hideout","page","location","location","https://oldschool.runescape.wiki/w/Phoenix_Gang_Hideout","2001-01-04",,"false",,,5,30,11,52,5,22,0.000037144529352854406,0.000034325247464125764
"page:phosani","Phosani","page","article","article","https://oldschool.runescape.wiki/w/Phosani",,,,,,1,16,8,32.5,1,13,0.00003228458429079658,0.000029539783269851844
"page:phosani's nightmare/strategies","Phosani's Nightmare/Strategies","page","article","article","https://oldschool.runescape.wiki/w/Phosani's_Nightmare%2FStrategies",,,,,,0,10,0,15,0,8,0.00002690382053716503,0.00002436271913930712
"page:phyrrys","Phyrrys","page","article","article","https://oldschool.runescape.wiki/w/Phyrrys",,,,,,3,26,6,31,3,24,0.000029715246984937523,0.000027071004482197036
"page:physical boundary","Physical boundary","page","article","article","https://oldschool.runescape.wiki/w/Physical_boundary",,,,,,0,17,0,40.5,0,16,0.00002690382053716503,0.00002436271913930712
"page:piano","piano","page","scenery","scenery","https://oldschool.runescape.wiki/w/Piano","2004-03-29",,"false",,,4,32,10,64.5,4,26,0.00004961483638041507,0.00004695354443622955
"page:pj timer","PJ timer","page","article","article","https://oldschool.runescape.wiki/w/PJ_timer",,,,,,2,23,5,25.5,2,22,0.00003091579351136399,0.00002806062208969621
"page:pj timer beta","PJ Timer Beta","page","article","article","https://oldschool.runescape.wiki/w/PJ_Timer_Beta",,,,,,0,10,0,28.5,0,9,0.00002690382053716503,0.00002436271913930712
"page:pm","PM","page","article","article","https://oldschool.runescape.wiki/w/PM",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:piano (disambiguation)","Piano (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Piano_(disambiguation)",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:piano stool","Piano stool","page","scenery","scenery","https://oldschool.runescape.wiki/w/Piano_stool","2004-03-29",,"false",,,0,32,0,59.5,0,26,0.00002690382053716503,0.00002436271913930712
"page:pick (disambiguation)","Pick (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Pick_(disambiguation)",,,,,,0,5,0,7.5,0,4,0.00002690382053716503,0.00002436271913930712
"page:pickaxe","pickaxe","page","article","article","https://oldschool.runescape.wiki/w/Pickaxe",,,,,,37,19,134,33,37,15,0.000088639792400159,0.00008721531342227229
"page:pickaxe handle","pickaxe handle","page","item","item","https://oldschool.runescape.wiki/w/Pickaxe_handle","2004-03-29","2014-09-11","false","true","true",5,35,20,61.5,5,20,0.000037086314701412326,0.00003495492765120576
"page:pickaxe head","pickaxe head","page","article","article","https://oldschool.runescape.wiki/w/Pickaxe_head",,,,,,2,22,8,28.5,2,17,0.0000301615318196653,0.000027827821492101472
"page:picket fence (interface item)","Picket fence (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Picket_fence_(interface_item)",,,"false","false","false",0,9,0,7.5,0,3,0.00002690382053716503,0.00002436271913930712
"page:picnic bench","Picnic bench","page","scenery","scenery","https://oldschool.runescape.wiki/w/Picnic_bench","2004-03-29",,"true",,,0,16,0,26,0,11,0.00002690382053716503,0.00002436271913930712
"page:picture","Picture","page","item","item","https://oldschool.runescape.wiki/w/Picture","2002-08-27",,"true","false","false",9,33,16,48,9,26,0.0000368144300808789,0.00003377612368597098
"page:picture (disambiguation)","Picture (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Picture_(disambiguation)",,,,,,0,9,0,20.5,0,8,0.00002690382053716503,0.00002436271913930712
"page:pie","pie","page","article","article","https://oldschool.runescape.wiki/w/Pie",,,,,,2,12,8,26,2,10,0.00003066561404931649,0.000028738438573484317
"page:pie dish","Pie dish","page","item","item","https://oldschool.runescape.wiki/w/Pie_dish","2001-03-17",,"false","true","false",12,33,23,53,11,19,0.00003690871619780289,0.000033531225773108476
"page:pie shell","Pie shell","page","item","item","https://oldschool.runescape.wiki/w/Pie_shell","2001-03-17",,"false","true","false",17,29,38,63.5,14,16,0.000042770244878781415,0.00003755611765161579
"page:piece of railing","Piece of railing","page","item","item","https://oldschool.runescape.wiki/w/Piece_of_railing","2003-03-03",,"true","false","false",20,25,23,31,20,18,0.00003912814059009809,0.000036732014740937115
"page:pierre","Pierre","page","npc","npc","https://oldschool.runescape.wiki/w/Pierre","2003-06-09",,"true",,,18,26,18,40,18,19,0.00003559799544340079,0.00003314979019172273
"page:pigeon cage","Pigeon cage","page","item","item","https://oldschool.runescape.wiki/w/Pigeon_cage","2002-10-23",,"true","false","false",4,40,4,63.5,4,27,0.000028154689746907266,0.00002561569679756344
"page:pike","Pike","page","item","item","https://oldschool.runescape.wiki/w/Pike","2001-06-11",,"false","true","false",9,33,12,59.5,9,17,0.000032180114209736585,0.000029935716765793664
"page:pile jumping","Pile jumping","page","article","article","https://oldschool.runescape.wiki/w/Pile_jumping",,,,,,1,12,1,11,1,10,0.000028850088385521683,0.000026196313369486665
"page:pile of rocks","Pile of rocks","page","scenery","scenery","https://oldschool.runescape.wiki/w/Pile_of_rocks","2003-03-03",,"true",,,0,25,0,31.5,0,19,0.00002690382053716503,0.00002436271913930712
"page:pile of rubble (yanille agility dungeon)","Pile of rubble (Yanille Agility Dungeon)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Pile_of_rubble_(Yanille_Agility_Dungeon)","2002-12-12",,"true",,,1,23,1,37,1,13,0.0000295942024139808,0.000026951251204579483
"page:pillar","Pillar","page","article","article","https://oldschool.runescape.wiki/w/Pillar",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:pillar (brimhaven agility arena)","Pillar (Brimhaven Agility Arena)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Pillar_(Brimhaven_Agility_Arena)","2004-07-27",,"true",,,0,23,0,38,0,14,0.00002690382053716503,0.00002436271913930712
"action:jump-on","Jump-on","action",,,,,,,,,1,0,2,0,0,0,0.00002810741242942472,0.00002436271913930712
"page:pillar (runic altar)","Pillar (Runic altar)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Pillar_(Runic_altar)","2004-03-29",,,,,0,27,0,34.5,0,23,0.00002690382053716503,0.00002436271913930712
"page:pillars of zanash","Pillars of Zanash","page","scenery","scenery","https://oldschool.runescape.wiki/w/Pillars_of_Zanash","2002-04-09",,"true",,,2,14,5,25.5,2,6,0.000029168003304782266,0.000026433544791525012
"page:pincers","Pincers","page","article","article","https://oldschool.runescape.wiki/w/Pincers",,,,,,0,4,0,10,0,2,0.00002690382053716503,0.00002436271913930712
"page:pineapple","pineapple","page","item","item|monster","https://oldschool.runescape.wiki/w/Pineapple","2002-08-15",,"true","true","false",14,41,46,79.5,12,26,0.00006712377427568458,0.0000815909943971299
"page:pineapple chunks","Pineapple chunks","page","item","item","https://oldschool.runescape.wiki/w/Pineapple_chunks","2002-12-12",,"true","true","false",22,35,55,73.5,19,22,0.000046395832643717604,0.00004184618048853207
"page:pineapple pizza","Pineapple pizza","page","item","item|monster","https://oldschool.runescape.wiki/w/Pineapple_pizza","2002-08-15",,"true","true","false",8,40,14,59.5,8,23,0.00003365351043087266,0.00003187007440884311
"page:pineapple plant (wild)","Pineapple Plant (wild)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Pineapple_Plant_(wild)","2002-08-15",,"true",,,2,27,2,56.5,2,21,0.00002822438652110056,0.00002572845127369699
"page:pineapple punch","Pineapple punch","page","item","item","https://oldschool.runescape.wiki/w/Pineapple_punch","2002-12-12",,"true","true","false",65,42,80,84,65,25,0.0000672227761733484,0.00006667741102305724
"page:pineapple ring","Pineapple ring","page","item","item","https://oldschool.runescape.wiki/w/Pineapple_ring","2002-08-15",,"true","true","false",8,34,17,63.5,8,21,0.00003637634752861138,0.000033542094885420984
"page:ping (server)","Ping (Server)","page","article","article","https://oldschool.runescape.wiki/w/Ping_(Server)",,,,,,0,20,0,19.5,0,19,0.00002690382053716503,0.00002436271913930712
"page:pink","Pink","page","article","article","https://oldschool.runescape.wiki/w/Pink",,,,,,0,3,0,2.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:pink boots","Pink boots","page","item","item|monster","https://oldschool.runescape.wiki/w/Pink_boots","2002-12-12",,"true","true","true",1,37,1,48,1,22,0.000027357699061798837,0.00002484836993627585
"page:pink hat","Pink hat","page","item","item","https://oldschool.runescape.wiki/w/Pink_hat","2002-12-12",,"true","true","true",1,34,1,46.5,1,22,0.000027357699061798837,0.00002484836993627585
"page:pink robe bottoms","Pink robe bottoms","page","item","item|monster","https://oldschool.runescape.wiki/w/Pink_robe_bottoms","2002-12-12",,"true","true","true",1,35,1,43.5,1,21,0.000027357699061798837,0.00002484836993627585
"page:pink robe top","Pink robe top","page","item","item|monster","https://oldschool.runescape.wiki/w/Pink_robe_top","2002-12-12",,"true","true","true",3,33,6,41,3,18,0.00003063781333099966,0.000028805267363866025
"page:pink skirt","Pink skirt","page","item","item|monster","https://oldschool.runescape.wiki/w/Pink_skirt","2001-01-04",,"false","true","true",13,35,29,52,13,20,0.000040133164077331755,0.00003724148470381599
"page:pipe","Pipe","page","article","article","https://oldschool.runescape.wiki/w/Pipe",,,,,,0,3,0,2.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:pipe (plague city)","Pipe (Plague City)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Pipe_(Plague_City)","2002-08-27",,"true",,,0,35,0,61.5,0,29,0.00002690382053716503,0.00002436271913930712
"page:pipe (underground pass)","Pipe (Underground Pass)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Pipe_(Underground_Pass)",,,"true",,,0,14,0,22.5,0,8,0.00002690382053716503,0.00002436271913930712
"page:pirate","Pirate","page","monster","npc|monster","https://oldschool.runescape.wiki/w/Pirate","2001-04-06",,"true",,,17,45,38,86,17,29,0.00009740373045453242,0.000098316820480449
"page:pirate (disambiguation)","Pirate (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Pirate_(disambiguation)",,,,,,0,7,0,15.5,0,6,0.00002690382053716503,0.00002436271913930712
"page:pirate bandana","Pirate bandana","page","item","item","https://oldschool.runescape.wiki/w/Pirate_bandana",,,,,,4,5,10,3.5,4,2,0.00003678617355423295,0.00003426306392276932
"page:pirate chest","Pirate chest","page","article","article","https://oldschool.runescape.wiki/w/Pirate_chest",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:pirate clothing","Pirate clothing","page","article","article","https://oldschool.runescape.wiki/w/Pirate_clothing",,,,,,0,9,0,20.5,0,8,0.00002690382053716503,0.00002436271913930712
"page:pirate guard","Pirate Guard","page","monster","monster","https://oldschool.runescape.wiki/w/Pirate_Guard","2002-02-27",,"true",,,3,32,3,52,3,26,0.00002814353161113879,0.000025561785169535327
"page:pirate jackie the fruit","Pirate Jackie the Fruit","page","npc","npc|achievement_diary","https://oldschool.runescape.wiki/w/Pirate_Jackie_the_Fruit","2004-07-27",,"true",,,11,33,14,79.5,11,17,0.00003447742604856173,0.00003277487467266192
"action:bars","Bars","action",,,,,,,,,2,0,3.5,0,0,0,0.00002819401347192507,0.00002436271913930712
"page:pirate leggings","Pirate leggings","page","article","article","https://oldschool.runescape.wiki/w/Pirate_leggings",,,,,,0,3,0,2,0,1,0.00002690382053716503,0.00002436271913930712
"page:pirate map","Pirate map","page","scenery","scenery","https://oldschool.runescape.wiki/w/Pirate_map","2004-03-03",,"false",,,0,18,0,37,0,13,0.00002690382053716503,0.00002436271913930712
"page:pirate message","Pirate message","page","item","item","https://oldschool.runescape.wiki/w/Pirate_message","2004-03-29",,"false","false","false",4,34,4,59.5,4,25,0.000029442340433441715,0.00002683167793760706
"page:pirate's hat","Pirate's hat","page","item","item","https://oldschool.runescape.wiki/w/Pirate's_hat","2004-05-05",,"true","true","true",2,29,5,35.5,2,11,0.000034747685892342486,0.00003391792631406634
"page:pirate's hook","Pirate's hook","page","item","item","https://oldschool.runescape.wiki/w/Pirate's_hook","2004-07-27",,"true","true","true",6,29,6,43.5,6,15,0.000030279384467580344,0.000027873825883305953
"page:pirate's treasure","Pirate's Treasure","page","quest","quest","https://oldschool.runescape.wiki/w/Pirate's_Treasure","2001-06-11",,"false",,,12,35,39,99,12,31,0.00005003119300116179,0.00004736316382617291
"page:pirate's treasure/quick guide","Pirate's Treasure/Quick guide","page","quest","quest|guide","https://oldschool.runescape.wiki/w/Pirate's_Treasure%2FQuick_guide",,,,,,0,16,0,15,0,14,0.00002690382053716503,0.00002436271913930712
"page:pirates' hideout","Pirates' Hideout","page","location","location","https://oldschool.runescape.wiki/w/Pirates'_Hideout","2002-05-08",,"true",,,8,22,25,33,8,16,0.00003868108185956032,0.00003561080583438637
"page:pirates' hideout mine","Pirates' Hideout mine","page","location","location","https://oldschool.runescape.wiki/w/Pirates'_Hideout_mine","2002-05-08",,"true",,,2,32,5,56,2,26,0.000030124700248845886,0.00002732104149961839
"page:pisc banner","Pisc banner","page","article","article","https://oldschool.runescape.wiki/w/Pisc_banner",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:piscarilius (disambiguation)","Piscarilius (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Piscarilius_(disambiguation)",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:pit","Pit","page","article","article","https://oldschool.runescape.wiki/w/Pit",,,,,,0,2,0,1.5,0,1,0.00002690382053716503,0.00002436271913930712
"page:pit scorpion","Pit Scorpion","page","monster","monster","https://oldschool.runescape.wiki/w/Pit_Scorpion","2003-08-20",,"true",,,1,25,1,34.5,1,16,0.000027275661934773713,0.000024760954841656717
"page:pitta bread","Pitta bread","page","item","item","https://oldschool.runescape.wiki/w/Pitta_bread","2003-04-14",,"true","true","false",11,27,35,57,9,17,0.00003980614749264895,0.000037035905185694175
"page:pitta dough","Pitta dough","page","item","item","https://oldschool.runescape.wiki/w/Pitta_dough","2003-04-14",,"true","true","false",4,32,4,55.5,4,24,0.00002906459424934297,0.00002698343826641395
"page:pixie","Pixie","page","article","article","https://oldschool.runescape.wiki/w/Pixie",,,,,,0,7,0,15.5,0,6,0.00002690382053716503,0.00002436271913930712
"page:pizza","pizza","page","article","article","https://oldschool.runescape.wiki/w/Pizza",,,,,,5,25,20,42,5,23,0.00003297908031767111,0.00003116853768360944
"page:pizza base","pizza base","page","item","item","https://oldschool.runescape.wiki/w/Pizza_base","2001-06-11",,"false","true","false",7,43,13,89,7,27,0.00003131558020363285,0.00002899444897995848
"page:place of worship","Place of worship","page","location","location|prayer","https://oldschool.runescape.wiki/w/Place_of_worship",,,,,,0,8,0,10,0,6,0.00002690382053716503,0.00002436271913930712
"page:plague city","Plague City","page","quest","quest","https://oldschool.runescape.wiki/w/Plague_City","2002-08-27",,"true",,,15,58,53,188,15,54,0.000059913623444163726,0.000058111259388358076
"page:plague city/quick guide","Plague City/Quick guide","page","quest","quest|guide","https://oldschool.runescape.wiki/w/Plague_City%2FQuick_guide",,,,,,0,23,0,22,0,21,0.00002690382053716503,0.00002436271913930712
"page:plague jacket","Plague jacket","page","item","item","https://oldschool.runescape.wiki/w/Plague_jacket","2002-08-15",,"true","false","true",14,25,20,35,14,14,0.0000461874139041537,0.000044918896304057645
"page:plague sample","plague sample","page","item","item","https://oldschool.runescape.wiki/w/Plague_sample","2002-10-23",,"true","false","false",4,37,10,71.5,4,29,0.00002926885326640054,0.000026621930322172273
"page:plague suit","Plague suit","page","article","article","https://oldschool.runescape.wiki/w/Plague_suit",,,"true","false","true",5,13,11,17.5,5,10,0.00003849779522202828,0.000036156132951287374
"page:plague trousers","Plague trousers","page","item","item","https://oldschool.runescape.wiki/w/Plague_trousers","2002-08-15",,"true","false","true",12,28,15,44,12,17,0.00004352360598904131,0.000040594745540220134
"page:plain pizza","plain pizza","page","item","item","https://oldschool.runescape.wiki/w/Plain_pizza","2001-06-11",,"false","true","false",2,53,5,106.5,2,37,0.000028315440657716516,0.000025931526451593402
"page:plank","Plank","page","item","item|monster","https://oldschool.runescape.wiki/w/Plank","2001-08-13",,"false","true","false",26,29,66,85.5,24,12,0.0000920608007909735,0.00008363174426202413
"page:plank (brimhaven agility arena)","Plank (Brimhaven Agility Arena)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Plank_(Brimhaven_Agility_Arena)","2004-07-27",,"true",,,2,25,5,40,2,16,0.00003428067407036957,0.00003126547131336675
"page:plank (disambiguation)","Plank (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Plank_(disambiguation)",,,,,,0,7,0,15.5,0,6,0.00002690382053716503,0.00002436271913930712
"page:planks","planks","page","article","article","https://oldschool.runescape.wiki/w/Planks",,,,,,6,13,18,39.5,6,12,0.00004181875173196433,0.00004038486947002869
"page:plant (dwarven mine)","Plant (Dwarven Mine)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Plant_(Dwarven_Mine)","2001-09-23",,"false",,,0,36,0,59.5,0,30,0.00002690382053716503,0.00002436271913930712
"page:plant fossil","Plant fossil","page","article","article","https://oldschool.runescape.wiki/w/Plant_fossil",,,,,,0,2,0,1,0,0,0.00002690382053716503,0.00002436271913930712
"page:plant fossil display","Plant Fossil Display","page","article","article","https://oldschool.runescape.wiki/w/Plant_Fossil_Display",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:plaque","Plaque","page","scenery","scenery","https://oldschool.runescape.wiki/w/Plaque",,,"false",,,2,20,5,19.5,2,16,0.00004769313503983237,0.00004507097566148601
"page:plaque (disambiguation)","Plaque (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Plaque_(disambiguation)",,,,,,0,3,0,5.5,0,2,0.00002690382053716503,0.00002436271913930712
"page:plaque (varrock palace)","Plaque (Varrock Palace)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Plaque_(Varrock_Palace)","2004-03-29","2007-05-29","false",,,0,20,0,37.5,0,14,0.00002690382053716503,0.00002436271913930712
"page:platebody","platebody","page","article","article","https://oldschool.runescape.wiki/w/Platebody",,,,,,10,20,34,39.5,10,16,0.00004657051168132045,0.000044024219541175526
"page:platebody shops","Platebody shops","page","shop","shop","https://oldschool.runescape.wiki/w/Platebody_shops",,,,,,0,17,0,22.5,0,16,0.00002690382053716503,0.00002436271913930712
"page:platelegs","platelegs","page","article","article","https://oldschool.runescape.wiki/w/Platelegs",,,,,,4,19,13,31.5,4,15,0.000035152064394176994,0.00003243573710706402
"slot:legs slot","Legs slot","slot",,,,,,,,,2,0,4,0,0,0,0.00003078818673252161,0.00002436271913930712
"page:platelegs shops","Platelegs shops","page","shop","shop","https://oldschool.runescape.wiki/w/Platelegs_shops",,,,,,0,17,0,22.5,0,16,0.00002690382053716503,0.00002436271913930712
"page:plateskirt","Plateskirt","page","article","article","https://oldschool.runescape.wiki/w/Plateskirt",,,,,,7,16,22,35,7,13,0.00004091439853569644,0.00003804365555089555
"page:plateskirt shops","Plateskirt shops","page","shop","shop","https://oldschool.runescape.wiki/w/Plateskirt_shops",,,,,,0,17,0,22.5,0,16,0.00002690382053716503,0.00002436271913930712
"page:platform (disambiguation)","Platform (disambiguation)","page","article","article","https://oldschool.runescape.wiki/w/Platform_(disambiguation)",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:platform edge (chasm of fire)","Platform edge (Chasm of Fire)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Platform_edge_(Chasm_of_Fire)",,,"true",,,0,14,0,15,0,7,0.00002690382053716503,0.00002436271913930712
"action:hang-over","Hang-over","action",,,,,,,,,1,0,2,0,0,0,0.00002995291999755624,0.00002436271913930712
"page:player character","player character","page","npc","npc","https://oldschool.runescape.wiki/w/Player_character","2001-01-04",,"false",,,14,38,44,71,14,31,0.00008622669535617418,0.0000846560241412544
"action:walk here","Walk here","action",,,,,,,,,1,0,2,0,0,0,0.000028968403400723813,0.00002436271913930712
"action:trade with","Trade with","action",,,,,,,,,1,0,2,0,0,0,0.000028968403400723813,0.00002436271913930712
"page:player identification number","Player identification number","page","article","article","https://oldschool.runescape.wiki/w/Player_identification_number",,,,,,0,22,0,21.5,0,21,0.00002690382053716503,0.00002436271913930712
"page:player killing","Player killing","page","article","article","https://oldschool.runescape.wiki/w/Player_killing",,,,,,30,31,99,47,30,27,0.0000897207639154081,0.00008620153740490984
"page:player killing/mechanics","Player killing/Mechanics","page","article","article","https://oldschool.runescape.wiki/w/Player_killing%2FMechanics",,,,,,0,12,0,13,0,8,0.00002690382053716503,0.00002436271913930712
"page:player moderator","Player Moderator","page","article","article","https://oldschool.runescape.wiki/w/Player_Moderator",,,,,,0,24,0,51.5,0,23,0.00002690382053716503,0.00002436271913930712
"page:player spoof","player spoof","page","article","article","https://oldschool.runescape.wiki/w/Player_spoof",,,,,,2,2,5,4.5,2,1,0.00003248144150129529,0.000029539783269851844
"category:player spoofs","Player spoofs","category",,,,,,,,,1,0,0.5,0,0,0,0.00002997151208093475,0.00002436271913930712
"page:player-owned house","player-owned house","page","article","article","https://oldschool.runescape.wiki/w/Player-owned_house",,,,,,147,3,506,5,147,1,0.0007736963097053306,0.0008014100573038884
"page:player-owned house altars","player-owned house altars","page","article","article","https://oldschool.runescape.wiki/w/Player-owned_house_altars",,,,,,1,1,4,0.5,1,0,0.000030107854881352138,0.000027430859117168722
"page:player-owned houses glitch","Player-owned houses glitch","page","article","article","https://oldschool.runescape.wiki/w/Player-owned_houses_glitch",,,,,,7,14,7,25.5,7,13,0.000031058354252184756,0.000028181966674432995
"page:players' gallery","Players' Gallery","page","article","article","https://oldschool.runescape.wiki/w/Players'_Gallery",,,,,,0,31,0,45,0,29,0.00002690382053716503,0.00002436271913930712
"category:players' gallery","Players' Gallery","category",,,,,,,,,1,0,0.5,0,0,0,0.000027157912158864295,0.00002436271913930712
"page:plaza","Plaza","page","article","article","https://oldschool.runescape.wiki/w/Plaza",,,,,,0,5,0,10.5,0,4,0.00002690382053716503,0.00002436271913930712
"page:plinth","Plinth","page","article","article","https://oldschool.runescape.wiki/w/Plinth",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:pluming stand (interface item)","Pluming stand (interface item)","page","item","item","https://oldschool.runescape.wiki/w/Pluming_stand_(interface_item)",,,"false","false","false",0,9,0,7.5,0,3,0.00002690382053716503,0.00002436271913930712
"page:plushie","Plushie","page","article","article","https://oldschool.runescape.wiki/w/Plushie",,,,,,0,1,0,0.5,0,0,0.00002690382053716503,0.00002436271913930712
"page:podcast","Podcast","page","article","article","https://oldschool.runescape.wiki/w/Podcast",,,,,,0,16,0,27.5,0,15,0.00002690382053716503,0.00002436271913930712
"page:points","Points","page","article","article","https://oldschool.runescape.wiki/w/Points",,,,,,0,7,0,15.5,0,6,0.00002690382053716503,0.00002436271913930712
"page:poison","Poison","page","article","article","https://oldschool.runescape.wiki/w/Poison",,,,,,56,9,189,20,56,7,0.0001479426358463317,0.00015372871114748175
"page:poison (item)","Poison (item)","page","item","item","https://oldschool.runescape.wiki/w/Poison_(item)","2001-01-21",,"false","true","false",11,37,19,76.5,10,27,0.000034879281081609664,0.000031312616480848264
"page:poison chalice","Poison chalice","page","item","item","https://oldschool.runescape.wiki/w/Poison_chalice","2002-07-23",,"true","true","false",8,28,11,40,8,12,0.00004427501771382736,0.000043244794673382364
"category:crafting boosting items","Crafting boosting items","category",,,,,,,,,1,0,0.5,0,0,0,0.00002737424258676918,0.00002436271913930712
"category:thieving boosting items","Thieving boosting items","category",,,,,,,,,1,0,0.5,0,0,0,0.00002737424258676918,0.00002436271913930712
"page:poison salesman","Poison Salesman","page","npc","npc","https://oldschool.runescape.wiki/w/Poison_Salesman","2003-06-09",,"true",,,22,32,22,55,22,23,0.00003967728792587765,0.00003720244077793189
